TwitterID,Tweet,Retweets,Replies,Likes,Quotes
RepMullin,The Biden Administration could not be more out of touch.,12,49,28,3
RepMullin,RT @HouseCommerce: 🚨 BREAKING NEWS → The “Inflation Reduction Act” does NOT lower inflation.,65,0,0,0
RepMullin,Doctors must have the whole picture of a patient’s medical history to safely and effectively treat that patient.I led 7 of my colleagues in urging @SecBecerra to release the long overdue 42 CFR Part 2 proposed rule to modernize substance use disorder privacy regulations.⬇️⬇️⬇️,4,9,10,0
RepMullin,"Inflation rose higher than expected for the month of August. At 8.3%, Americans continue to suffer the weight of the Biden Administration’s failed economic policies.",33,47,89,1
RepMullin,The fight for life is certainly not over. I'm proud to join my @HouseGOP colleagues in demanding Sec. McDonough rescind the VA's new rule that provides abortion services through the VA healthcare system. Taxpayer dollars should never fund abortions.,4,25,14,3
RepMullin,"We honor those whose lives were taken 21 years ago today in this senseless act of terror. May God bless our first responders and all of those who answered the call to protect and defend our country in the years since. Today and every day, we must never forget.",5,21,23,0
RepMullin,Glad to see @AmfreeChamber standing up for our businesses and pushing against the woke ESG movement.,4,26,11,2
RepMullin,Praying for peace and comfort for the Royal Family at this time and for all those in Britain mourning this loss. Queen Elizabeth II was a dedicated servant and great ally to our nation. May she Rest in Peace.,0,5,35,0
RepMullin,Taxpayer dollars should never fund abortions.I am proud to join @RepRalphNorman in introducing the No Federal Funds for Abortion Travel Expenses Act to prevent federal funding from being used towards transportation for out-of-state abortions.Read more below ⬇️,9,32,20,2
PerkinsForUSSen,@HinklyDinkly Did I state I stand with QAnon? Nope.Do your own research.,0,0,0,0
PerkinsForUSSen,@OregonMapGuy @POTUS45 only if you want to be charged and tried for murder. Hey you are post birth aren't you? So you are ok if someone decides you should not live? Get a clue...,1,3,1,1
PerkinsForUSSen,"Twitter is a cesspool of dull disillusioned cry babies that hide behind fake names. You call those of us that are transparent names, but you have no guts. You most likely would not be able to stand the heat if you ran for public office, where people who don't know you ridicule u.",2,12,25,0
PerkinsForUSSen,"@BristolCorvid @POTUS45 I find it interesting that people who use fake names, feel they can diagnose, people who are real and authentic. I wonder who needs the psych help.... Get some guts and be yourself instead of some phantom bot or human.... I challenge you to do so.",0,0,0,0
PerkinsForUSSen,"@HinklyDinkly Hi Spider,  I have no idea who or what Qanon is. oh wait...that's right, MSM made up the name Qanon. Go do your own research, stop drinking the swill. You will feel much better. By the way,  1st amendment to the US Constitution, Freedom of the Press = freedom to read.",0,2,0,0
PerkinsForUSSen,no way there could ever be any voting irregularities in Oregon....,2,4,10,0
PerkinsForUSSen,"My comp video ""The Original Election Deniers"" (my highest count watch) was removed from TikTok (China-based) for ""Community Guidelines violation"" for ""Integrity and authenticity"" @elonmusk Thank you not censoring truth. Main Point: Election Results should be 100% REAL. PERIOD.",14,5,23,2
PerkinsForUSSen,"For the most part, Twitter is a cesspool of dull disillusioned cry babies or they could just be bots!Name calling, attempts to belittle others to puff themselves up. Must be left behind bots.",6,5,18,0
PerkinsForUSSen,"@JVolushin @unheardparent So you never send $ to groups/people you support? That is your right. I send out very few requests for $. Why? Because I believe the amount of $ spent in political races is obscene. Also I am not paid, directly or indirectly. You should not make assumptions.",0,1,0,0
PerkinsForUSSen,"Yesterday, I posted regarding the alleged ballot stuffer. Noticed his profile pic is a fist w/ ACAP. I said, All Cops Are Brave. Some replied ""all cops are pigs."" Question: those w/ that sentiment, who do you call if you have been robbed, a pig? you were in a hit &amp; run, you call?",10,4,24,0
PerkinsForUSSen,@eatfuckery @Redwood_PDX Already gave info to people in Multnomah County :),0,1,2,1
PerkinsForUSSen,"So many people here w/ FAKE Names. Clearly ZERO guts to stand behind what they post. Too scared to run for office? Gutless?I see the comments, 'Wow, You're dumb', 'Jo rae dingus'; You know who I am. I'm not fake, &amp; I don't hide. That's Transparency. #GodFamilyCountry #JoinJoRae",15,17,46,1
PerkinsForUSSen,Please vote in Oregon. Oregon is THE Epicenter....,4,1,9,0
PerkinsForUSSen,"@karmagitya @genzmom5 @OR_Lindsey @ORDems @ChristineDrazan do you have a link for that info? Please share, it will save me time. TY in advance.",0,5,0,0
PerkinsForUSSen,"@Redwood_PDX I am not easily thrown off.... I am hoping those 2 ballots are yours and a family member's. You really are not promoting illegal voting are you? I do my best to never take anyone's posts, comments, statements out of context. ACAP? All Cops Are Brave!",2,27,16,11
PerkinsForUSSen,"@genzmom5 @karmagitya @OR_Lindsey @ORDems @ChristineDrazan Fear is all they have. They have no proof of said agenda. We do however, under their leadership have gas prices up 70% yr over yr. Higher crime, homelessness, drug overdoses.  gas, food, utilities = 24% inflation. Supply chain issues. Formula shortages. SS$ depletion in 2035",0,4,0,0
PerkinsForUSSen,"@tawandalou  asked, rhetorically, ""You're a Qanon nut right? No, I am 100% human. Just curious.When the MSM says its fake, don't read it, you might ask why. Keep in mind, we have freedom of the press. That means we are also free to read, watch, listen to what the press releases.",0,1,0,0
PerkinsForUSSen,"@HenryCreelUD @POTUS45 Henry, I don't have much time to spend on social media. There is a life outside of the twitterverse. A whole world in fact. Real people (vs bots - not saying you are a bot), that I am blessed to meet in person and talk with on the phones. Hope to meet you in person someday soon.",0,0,0,0
PerkinsForUSSen,@jayvrose @POTUS45 Perhaps you might consider doing your own independent research. Do you know who QAnon is? I don't. I have heard of 'Q' and I know some of the 'Anons'. Why would the MSM claim it is fake? Do you trust the MSM 100%. Who labeled it as Conspiracy? Why? The Choice to know is yours.,1,1,1,0
PerkinsForUSSen,Oregon is The Epicenter of Radicalism  via @YouTube #JoinJoRae #RetireRon #OrPol #AmericaFirst #VoteInPerson,5,3,9,1
PerkinsForUSSen,"@OregonSOS its the tally machines we are concerned about. AG Rosenblum said that Clear Ballot is on line, not off line as we have been told for years. Count the votes by hand. &amp; what is with this wait for 7 days? have a postage meter, you can change the date. Not accusing, just musing.",0,3,4,0
PerkinsForUSSen,@gop4senate2022 I do not see how to connect in.,0,0,7,0
PerkinsForUSSen,@KGWNews @CBSNews @fox12oregon Please schedule a Senatorial Debate between @RonWyden and @PerkinsForUSSen,0,0,0,0
PerkinsForUSSen,"@KGWNews mentioned Jo Rae ""who believes in the baseless conspiracy theory, QAnon, and had gone to the January 6th rally..."" KGW has never interviewed me in my views on these topics. Here my response to the QAnon question. I welcome an interview #orpol #joinjorae #vote2022",10,4,20,1
PerkinsForUSSen,Our Republic will fail if Elections are not 1000% transparent with NO QUESTIONS. All voters and candidates NEED TO BE secure in knowing their vote is properly counted. Count by hand. #Electionholiday @POTUS45 #RetireRon #JoinJoRae #wRongWyden #orpol,30,21,64,5
PerkinsForUSSen,Who are the election deniers?  @KGWNews,23,10,23,2
PerkinsForUSSen,"#OrPol Vote No on Ballot Measures 111,112, 113, 114.",13,6,15,2
PerkinsForUSSen,"@TulsiGabbard left the democratic party because it is no longer the party it used to be. #Oregon is a prime example of what extreme democratic policies lead to. Out of control #crime, #Portland #homicides up 300%,  &amp; #homelessness up 60%. Time for change",1,0,0,0
PerkinsForUSSen,Oregon needs help. That's why I'm running. God sent me on this journey starting in 2012. The time is now. Nov 8th. Vote. For such a Time as This. #Esther414 #JoinJoRae #RetireRon #WrongWyden #Orpol #Vote2022,28,3,30,3
PerkinsForUSSen,More like The Inflation act or The Oxy-Moron Bill @SteveDeaceShow @BrianCraigShow @CR @TownhallReview @PasReport @realdonaldtrump @michellemalkin @michaeljohns @IngrahamAngle @seanhannity @theMRC @RNC @SpeakerBoehner @Heritage @RedState @glennbeck @KarlRove#RetireRon #Orpol,8,4,10,2
PerkinsForUSSen,PPP was the largest $$ laundering case in US history #RetireRon #OrPol @SteveDeaceShow @BrianCraigShow @CR @TownhallReview @PasReport @realdonaldtrump @michellemalkin @michaeljohns @SpeakerBoehner @Heritage @RedState @glennbeck @KarlRove @IngrahamAngle @seanhannity @theMRC @RNC,8,4,18,0
PerkinsForUSSen,"@MrAndyNgo Homelessness up 60%, overdoses up 40%, homicides in Portland up 300%... time to vote for change.",1,0,0,0
PerkinsForUSSen,"@JohnCena said “If you don't learn from your mistakes, then they become regrets.” With #homelessness, #crime, #homicides, #overdoses &amp; #inflation all sky rocketing, the nation has regrets for the mistakes the current administration has made. Support change",0,0,1,1
PerkinsForUSSen,Let's rally to #retireron!  @marklevinshow @SteveDeaceShow @BrianCraigShow @CR @TownhallReview @PasReport @realdonaldtrump @michellemalkin @michaeljohns @SpeakerBoehner @Heritage @RedState @glennbeck @KarlRove @IngrahamAngle @seanhannity @theMRC @RNC,10,2,10,1
PerkinsForUSSen,Should #Senators have term limits?TAKE THE POLL &amp; RETWEET!,6,6,13,2
PerkinsForUSSen,"@SarahPalinUSA Great job supporting our #Veterans, Sarah!",0,0,0,0
PerkinsForUSSen,@RNCResearch @RandPaul #Portland saw a 301% increase in #homicides after disbanding the Gun Violence Reduction Team. Brutality cannot be allowed to exist inside our law enforcement agencies but we can't dismantle the entire law enforcement system over the actions of a few,1,0,2,0
PerkinsForUSSen,"@MrAndyNgo @JoAnnPDX @reneforportland Homicides soared 301% after the disbanding of the gun violence reduction team. Brutality cannot be allowed to exist inside agencies but to ""defund""/disband the entire structure of law in the US, the greatest country on earth, over criminal acts of a few inside it is absurd.",6,1,37,1
PerkinsForUSSen,"@JonathanTrandem @EpochTimes @US_FDA I'm running for US Senate in Oregon to unseat Ron Wyden and would like to interview both @JonathanTrandem and the @EpochTimes regarding this issue. Please PM me or contact my Campaign Manager, manager@perkins.vote",0,0,1,0
PerkinsForUSSen,"Oregon is the Epicenter, Ground Zero for radicalism spreading throughout the Nation. 40 years of Dems in charge. Failed leadership: when people can have personal possession of any drug out there &amp; believe it will be ok. vote your values. #Republican #Orpol",21,4,30,2
PerkinsForUSSen,50 meters... 164.042 feet. Lady if you need military grade binoculars to see that far...how the heck did you become VP? And just what were you looking at that you needed binoculars? Thank you for the great laugh. No wonder the world is laughing at us. Between Biden &amp; Harris? SMH,2,1,12,0
PerkinsForUSSen,RT @unheardparent: Unreal.  Another reason to make plans for schooling that doesn't include public schools,19,0,0,0
PerkinsForUSSen,@kelliwardaz great question. And the amazing part is... it appears more democrats/liberals choose abortion than conservative leaning / republicans do. So they the Ds and liberals are really killing their own. Either way... it is wrong and immoral.,0,0,0,0
PerkinsForUSSen,@unheardparent Shocking isn't it and quite maddening. From one mama bear to another... what they have done is atrocious. #TruthWins,1,0,3,0
PerkinsForUSSen,check out a new song from my friend JT Wilde. Forgotten Man.,1,1,6,1
PerkinsForUSSen,"The fact that Wyden is advertising about all of his failures is music to my ears. Failed forest policies, Oregon housing issues- All caused by his leadership. It's time for a new direction. #RetireRon #JoinJoRae",34,10,93,6
PerkinsForUSSen,"@benshapiro We need Jo Rae Perkins interviewed by you on your show! Ron Wyden has been in for 42 years in Oregon &amp; OR has been on the wrong path since - education, unhoused, crime, overdoses, forest fires- all downhill #RetireRon #JoinJoRae #Redwave",0,0,0,0
PerkinsForUSSen,@hewiak Hope you are being well paid to troll me. List of banned books for Oregon? Please share the rumor. Feel free to list the books I have allegedly claim to want banned.,0,1,0,0
PerkinsForUSSen,@hewiak Did he win in 2016? Or was it stolen? I will await your response.,0,3,1,1
PerkinsForUSSen,"@sotomayor2020 Do you have an issue w. the 1st Amendment, specifically Freedom of the Press? Print, digital, TV, radio, podcasts, blogs, etc All recognized forms of the Press. If we have Freedom of the Press, we must have the Freedom to read, watch, listen to. I never claimed to be an authority",0,1,0,1
PerkinsForUSSen,Nothing to see here~Coincidence?What are the odds of so many US Based food manufacturing plants destroyed from 2021 to 2022?Here is the Updated List of US-Based Food Manufacturing Plants Destroyed Under Biden Regime --  via @gatewaypundit,6,2,15,0
PerkinsForUSSen,@TuckerCarlson@IngrahamAngleWill you interview Jo Rae Perkins to take out Senator Ron Wyden in Oregon? We need America meet her through your viewership to #RetireRon. She is Constitution and Republican Party Nominated #Weneedairtime #JoinJoRae,3,0,2,0
PerkinsForUSSen,"Inflation, higher taxes w/ worse conditions. #Taxandspend policies don't work. Government has overstepped their bounds. We need #lessgovernment. Most Americans can live great lives w/out gvmt telling us what to do. We can't afford to #Wydenourwallets #RetireRon #JoinJoRae",10,1,8,1
PerkinsForUSSen,TV ads aren't free! #RetireRon ha(s/d) around $8 Million in his campaign account. We need donations to combat this Goliath! #IAmDavid #Donate at  #JoinJoRae #AmericaFirst,5,0,4,1
PerkinsForUSSen,"@hewiak There is no such thing as a QAnon Pledge. ""Q"" is a non- issue. What matters is record inflation, crime up 300%, unhoused pouring all over our cities, the education system failing our children... Lets get to the real issues here and stop bringing up irrelevant topics.",0,1,0,2
PerkinsForUSSen,@print3_d @RonWyden Yes! #RetireRon #JoinJoRae 🙏✔️,0,0,0,0
PerkinsForUSSen,Wyden is everything bad for Oregon for the past 42 years. #RetireRon #JoinJoRae,15,4,23,2
PerkinsForUSSen,Hard to argue with this logic! #RetireRon #JoinJorae,5,0,8,1
PerkinsForUSSen,@FordFischer they were 'caught' so the IRS deletes the job posting... convenient.#RetireRon Wyden,0,0,0,0
PerkinsForUSSen,#Portland #homicides increased 301% after disbanding the #gun #violence reduction team. We can't have #Policebrutality &amp; #racism inside our #police. This doesn't mean we should dismantle the whole law enforcement system. #Vote for #TermLimits. #RetireRon.,2,3,3,0
PerkinsForUSSen,What Were the Georgia Guidestones; Who Built Them?,3,2,6,0
PerkinsForUSSen,"@rosecityoutrage @davidmedinaofa The GOP did not run the candidates. People choose to run to be candidates. It is up to us, the educated to talk to people about who the candidates are. The candidates do not reach near 100% of the electorate. We only have ourselves to blame unless we are talking w/ many voters.",0,1,1,0
PerkinsForUSSen,@vancemurphy @GovInslee shhhh don't give them any ideas because komrad kate will follow suit.,1,1,9,0
PerkinsForUSSen,Durham Trial Update; Hillary Clinton Gave Green Light,6,2,11,0
PerkinsForUSSen,@debbyisadowner @kia_ora_world I am not on twitter very often. I may have missed it.My life is not here in the twitterverse. Feel free to PM the link or email it to info@perkinsforussenate.vote - Thank you in advance.,0,0,0,0
PerkinsForUSSen,@Rebecca32528622 Thank you. Give me a call. You have my number. I don't have your new one :),0,0,0,0
PerkinsForUSSen,@DeannaNace @GerardKapraun cut off the money and they may change their tune!,0,0,1,0
PerkinsForUSSen,@GerardKapraun @PeppersMonique Looking forward the info.,0,0,1,0
PerkinsForUSSen,"@rosecityoutrage @davidmedinaofa The OR-GOP cannot tell people to not run. It does not work that way. Anyone can run that meet qualifications. However, the onus is on the voters. 30% +/- turnout? Pathetic. Those of us involved, we must reach out to voters, help educate them, &amp; say vote. PCPs can go door 2 door",0,0,2,0
PerkinsForUSSen,@debbyisadowner @kia_ora_world I was asking where the photo was taken.... That is doing research.... then I can follow-up from there.,0,2,1,0
PerkinsForUSSen,@kia_ora_world when and where is this?,0,3,1,0
PerkinsForUSSen,@TomFitton A RESOUNDING NO! They won't give children an 'aspirin' but they will extract a baby from them w/o parental permission. Why? Because the schools claim they're protecting the child from parents that might 'freak out' on their child for getting pregnant and harm them. Abortion Kills,5,1,78,0
PerkinsForUSSen,"@debatemedaddy69 @OregonGovBrown how about no sex until ready to be a parent? Stop with your straw man arguments. You are not going to vote for me, that is fine. I am ok with that. #ChooseLife",0,3,0,0
PerkinsForUSSen,"@debatemedaddy69 @OregonGovBrown you are a troll. and you have no idea who I am nor what I stand for. Your rights are define by the US Constitution and your state's Constitution and ""We are endowed by our Creator w/ certain un-a-lienable rights, that among these are life, liberty and the pursuit of happiness.""",0,1,2,0
PerkinsForUSSen,"@debatemedaddy69 @OregonGovBrown No, I am not ok w/ mandates, nor laws that violate the US Constitution. the 4th Amendment: ""The right of the people to be secure in their persons, houses, papers, and effects, against unreasonable searches and seizures, shall not be violated, and no Warrants shall issue...""",0,1,0,0
PerkinsForUSSen,@debatemedaddy69 My values are my values. Your values are yours. I will vote according to the US Constitution. I will vote with honesty and integrity. John Adams said: Our Constitution was made only for a moral and religious people. It is wholly inadequate to the government of any other.,0,1,0,0
PerkinsForUSSen,@debatemedaddy69 @vancemurphy ummm no. do you know my mind. NOPE!,0,1,1,0
PerkinsForUSSen,Take back Control Jo Rae Perkins for US Senate  via @YouTube #PerkinsforUSSenate,5,3,12,0
PerkinsForUSSen,David Heavener LIVE 5-9-22  via @YouTube,2,1,5,0
PerkinsForUSSen,@debatemedaddy69 @OregonGovBrown yes I do - But promoting the extermination of pre-born children must end!!,0,1,0,0
PerkinsForUSSen,@OregonGovBrown Your mom chose life.... yet you do not want that for other women? Support Adoption. You are right moms make the world go round - yet you promote killing babies in the womb...go figure. #ChooseLife &gt;1 mill families waiting to adopt in USA. #ChooseAdoption #PerkinsForUSSenate,0,4,14,0
PerkinsForUSSen,"@OregonGovBrown You are an evil, evil person. How DARE YOU claim honoring mothers while promoting killing babies in the womb up to moment of birth. The choice is not taken from them. It is being pushed back to the people of each state to decide. I am 100% #ProLife #ChooseLife #PerkinsForUSSenate",5,4,113,0
PerkinsForUSSen,Jo Rae Perkins for US Senate 2022  via @YouTube,4,0,8,0
PerkinsForUSSen,It was intense and took a while to complete it... @ballotpedia but I finished the 2022 Candidate Survey!,2,1,11,0
PerkinsForUSSen,@Merritt4Oregon @MargoLogan @Oregon_GOP @DarinHarbickOre @Ibra_Taher Perkins,0,1,3,0
PerkinsForUSSen,@Bouche20Deborah Deborah.... I am sooo sorry. Great Big Hugs. I know that is not enough. May God wrap his loving arms around you. 😢,0,0,2,0
PerkinsForUSSen,"Resurrection Day - #HeIsAlive Music by: Sandi Patti, Via Doloros and Carman, The Championvideo at",7,5,11,1
PerkinsForUSSen,@OregonJC When is it good? life is getting busy...,0,0,1,0
PerkinsForUSSen,@TimMBr1 I am running.... send an email to volunteer@perkinsforussenate.votePrimary is May 17  #PerkinsForUSSenate.vote,0,0,1,0
PerkinsForUSSen,"ReAwaken America Tour | Salem, Oregon - Day 1",1,1,4,0
PerkinsForUSSen,@BardsFest it was an honor to be part of and speak at Bards Fest 2021. May God be with us all!,0,1,1,0
PerkinsForUSSen,"@gperky1 did you get the jab? if not, get ivermectin, drink tonic water with quinine, take NAC, vit C D and zinc. I am not a doctor, but it worked for me... although not everyone responds the same. go to America's frontline doctors website or Dr. Zelinski's website",0,2,1,0
johnfetterman,Gisele + I are devastated and angry after last night’s hateful attack at an LGBTQIA+ club. Our hearts are with Colorado Springs.  When will we *finally* take Common Sense actions to protect our communities from hate + violence??ENOUGH IS ENOUGH.,1198,303,9207,18
johnfetterman,PA proud. A beautiful 🎄 from Schuylkill County will be on display at the White House. Woo hoo!,996,708,10574,29
johnfetterman,Today is a *great* day to support @ReverendWarnock.Your donation will help him win the GA runoff + expand our 🔵 Senate majority,1185,239,4424,12
johnfetterman,Congratulations to the Senate cafeteria workers on the new contract! Look forward to meeting you all soon 🥰,691,152,8162,25
johnfetterman,@Bob_Casey Got you dude.  💯,10,6,443,0
johnfetterman,IT HAPPENED: the PA State House has flipped 🔵Congrats @PAHouseDems + congrats to our soon-to-be Speaker @Joanna4PA!! 🎉 The past decade-plus of a GOP House majority in Harrisburg is *officially* over 💯,5408,3838,44937,307
johnfetterman,I am proud to give my full support to these workers standing up against @Starbucks' disgusting union-busting tacticsSOLIDARITY with those striking in Pittsburgh + Philly + across the country today ✊ #RedCupRebellion,1225,432,7959,57
johnfetterman,"The Statue of Liberty doesn’t say “Give me your tired, your poor, your huddled masses, and then throw them on a bus for some cheap political stunt.”This is America. And these are human beings – not props. We're better than this. 🇺🇸",17735,15562,107334,1361
johnfetterman,"The Senate is closer than ever to *finally* passing a bill to protect same-sex marriage Honestly, this is the type of legislation that should pass 100-0. It's just Common Sense. Equality always 🏳️‍🌈🏳️‍🌈🏳️‍🌈 My message to my soon-to-be GOP colleagues?? Pass the damn bill 💯",10629,6415,102505,447
johnfetterman,RT @giselefetterman: First day 💙💙💙,8510,0,0,0
johnfetterman,"Gisele + I are devastated for the victims at the University of Virginia, their teammates, and their families.ENOUGH. How many more times can we say it?",5908,5209,59039,268
johnfetterman,It was a *deep* honor to celebrate with you on Election Night. Watch my full remarks here:,701,267,6318,25
johnfetterman,I wouldn't be your next senator without the support of my family. The best crew out there. Truly couldn't be more grateful ❤️,2566,1862,33782,87
johnfetterman,"To everyone who made their voice heard in this election, I really can't thank you enough. Voter turnout was *high* 📈🥰PA is 🔵 because of you 🙏",5478,6684,64857,268
johnfetterman,Really bad week for the dude who wanted to gut Social Security + Medicare,2363,576,13982,58
johnfetterman,"THE SENATE STAYS 🔵This couldn’t happen without PA! Grateful for every vote, every donation, every phone call + door knock that got us here.  🥰Now let’s finish the job by re-electing @ReverendWarnock on Dec. 6 so I can *officially* be your 51st vote 💯",17193,4706,139165,493
johnfetterman,EVERY COUNTY EVERY VOTE 💯,1136,669,13431,53
johnfetterman,"It’s no secret that I am new to Washington DC. But with the help of two transition co-chairs, @AJentleson + @BuffaloKEG, I am certain we will be ready to serve the people of PA. Woo hoo!",4991,6469,58591,344
johnfetterman,"Thinking today of my late grandfather, Lt. Commander Donald Fetterman, Pacific Theater, WWII. ❤️Feeling grateful on this #VeteransDay for those who have bravely served this country. Thank you to all Veterans for your service + sacrifice 🇺🇸",1327,318,14244,17
johnfetterman,"Hey everyone, Senator @ReverendWarnock needs our help to win the Georgia runoff. 🙏Will you rush a donation of $10 or any amount right now?We flipped PA blue 🔵. Now it’s time to keep GA blue 🔵 + bring our Senate majority home.",5329,1204,19730,143
johnfetterman,"Woo hoo! @Joanna4PA will be PA’s new Speaker of the House.Congratulations on making history, Madame Speaker!",7231,3759,79292,266
johnfetterman,"@Bob_Casey Every County, Every Vote 🥰",23,11,379,0
johnfetterman,"We did it, Pennsylvania 🥰",2352,2510,20093,168
johnfetterman,This campaign was about fighting for everyone who’s ever gotten knocked down + had to get back up This was a race for the future of every community across Pennsylvania. 🥰,2104,829,13937,98
johnfetterman,"Every County, Every Vote ❤️",6412,4385,104323,448
johnfetterman,It's official. I will be the next U.S. Senator from Pennsylvania.We bet on the people of Pennsylvania - and you didn’t let us down And I won’t let you down. Thank you.,58585,37786,612612,8626
johnfetterman,"Obligatory ""stay in line"" tweetIf you're in line at your polling place before 8PM, you have a right to vote! Please remain in the line 🙏",1864,359,9343,39
johnfetterman,THANK YOU to everyone working the polls today. Grateful for your service to our democracy 💙,7234,3826,94435,289
johnfetterman,Did you vote yet?? 👀Be sure to do so before polls close,937,302,6848,38
johnfetterman,Just a friendly reminder that voting in PA is quick + easy + safe 🥰,744,212,4827,19
johnfetterman,RT @PAStateDept: Report issues at your polling place or ballot drop-off location to your county board of elections:💻 Online –,246,0,0,0
johnfetterman,Made this gif for yinz,298,197,2017,22
johnfetterman,This is the final sprintLess than 6️⃣ hours until polls close in PAEveryone get out and vote 🙏,804,203,3427,28
johnfetterman,Fired up + ready to win 🥰,1767,950,23524,77
johnfetterman,"Please don't be like Spongebob. If you still need to submit your mail-in ballot, you must return it in-person before 8PM. It won't arrive in time if you send via USPS 💌Find out where to return your ballot here:",282,119,1088,11
johnfetterman,😐 this is my shocked face,677,219,3504,25
johnfetterman,This is it everyone! Counting on #TeamFetterman to step up one last time + help contact every possible voterPlease join us today for one of our *final* virtual canvasses 🥹,295,116,988,10
johnfetterman,"I need every single one of you to vote today so I can fight for every single one of you in D.C.From the bottom of my heart, thank you so much ❤️",2715,892,14602,99
johnfetterman,Make your voice heard today.I *sincerely* hope I've earned your vote 🙏,767,293,3494,35
johnfetterman,RT @FetterMobile: Today. You know what to do. #Vote(Art by: @culturesclothes),320,0,0,0
johnfetterman,Can't wait to see yinz + youse post selfies with your I Voted stickers today 🥰,1827,1430,20693,106
johnfetterman,"As you head to the polls today, you may find yourself wondering: What Would Oprah Do ❓ I hope voting is on your list of Favorite Things 🥰",1066,430,4321,47
johnfetterman,"Beautiful morning to participate in democracy + make your voice heard. Get out and vote, PA 🥰",1599,650,11668,65
johnfetterman,Every county. Every vote. Let’s do this PA.,1028,288,4374,60
johnfetterman,Vote for meVote for @JoshShapiroPAVote 🔵 all the way down the ticket to protect our most basic rights + freedoms,3156,1172,16013,130
johnfetterman,TODAY IS THE BIG DAY. The polls are officially open in PA.Get out and vote!,726,227,3722,34
johnfetterman,Vote for abortion rightsVote for safer communitiesVote for lower costsVote for health careVote for democracyVote for *yours truly* 🥰,8649,6419,45970,576
johnfetterman,What I want you to know before the polls open tomorrow:I'm born + raised in PA - proud to call this place homeI will always show up + always listenI'll fight as hard for your family as I do for my own.,7319,5793,39219,397
johnfetterman,This is it. Closing out this campaign strong with our final rally in Pittsburgh. So grateful to have been on this journey with you 💛🖤💛🖤 Love yinz. Let's bring it home tmrw.,1954,796,14224,68
johnfetterman,Polls open bright and early at 7am tomorrow morning. ☀️Have you made a plan to vote yet?? Do you know where your polling location is?Go to  🙏,1416,356,4943,36
johnfetterman,"RT @Vets4Fetterman: Army Combat Veterans, Victor Cortese and his wife Laura joined the campaign because @JohnFetterman is as authentic as t…",441,0,0,0
johnfetterman,"Do not wake up on Nov. 9 and wish you had done moreSign up for a virtual volunteer shift right now. Seriously, I mean right now 🙏24 hours left to help us win this election ⏰",491,239,1317,12
johnfetterman,My hometown paper ❤️ York will always have a special place in my heart,2139,887,10028,70
johnfetterman,"If you have a mail-in ballot, it needs to be received by your county election office by tmrw (Tuesday) at 8PM. 🚨Do NOT send it back in the mail. Find out where to return it in person here:",4715,634,10577,115
johnfetterman,"A truly fantastic canvass launch in Allentown with Rep @wildforcongress + Sen. @Bob_Casey! Vote for me on Tuesday, November 8 + I’ll be that 51st vote to:✅ Drop the filibuster ✅ Raise the minimum wage✅ And expand health care - like the health care that saved my life ❤",584,253,1831,23
johnfetterman,Dr. Oz + Donald Trump are *literally* laying the groundwork to spread conspiracy theories about the 2022 Election. Get the facts:,1027,459,3045,76
johnfetterman,I’d eagerly work alongside @wildforcongress in D.C. to deliver for Lehigh Valley. That includes good-paying jobs + lower costs for families + safer communities. 💪Thank you Allentown for the warm welcome today. 🥰 Time to go knock on some doors!,531,154,1728,13
johnfetterman,"The Union Way of Life is sacred. Unions built America. They even built the middle class.Send me to the U.S. Senate, and I will have your backs in Washington, D.C. 💯",686,276,2469,32
johnfetterman,"I will always stand up for working families - tackle inflation, lower costs, make more sh*t in America. Dr. Oz won’t.It’s really that simple.",588,289,1783,26
johnfetterman,Coatesville canvass kick off woo hoo! I will *always* stand with organized labor. That is my promise to you.,639,190,2705,21
johnfetterman,"Dr. Oz stands with the election deniers + insurrectionists who stormed the Capitol in the violent attack that killed police officers I’m honored to have the support of Officer Fanone, a true American hero who (unlike Oz) believes in supporting democracy 🇺🇸",7404,4945,21576,575
johnfetterman,I legitimately won my first election by one single vote.  True story. Every vote counts. 💯,2530,1169,10339,110
johnfetterman,We've built a different kind of movement. Our campaign isn't fueled by billionaires + lobbyists + powerful special interests 💰It's powered by real people just like you 💯,757,276,2237,38
johnfetterman,Our campaign is all about fighting for those who've gotten knocked down + had to get back up ❤️,705,233,2074,43
johnfetterman,"We’re taking it all across the state today, starting with a canvass kickoff on NW Philly 🤩One day more. Let’s go!",1591,970,8682,58
johnfetterman,Canvass kickoff in Allentown 🎉Come join me + @Bob_Casey + @wildforcongress today at 3PM!,217,200,639,12
johnfetterman,Our last rally before Election Day. Tonight in Pittsburgh. Hope yinz join us to close out this campaign.Let's run through the tape 🖤💛🖤💛🖤💛,786,394,3252,27
johnfetterman,I will fight to make more stuff in America. 🇺🇸I will stand up to the corporate executives ripping us off.I will work as hard as I can to tackle inflation + bring down costs for PA families,2429,3505,9080,196
johnfetterman,Dr. Oz pushes old school Reefer Madness talking points. He seems to be stuck in the Stone Age. It's honestly embarrassing.I believe in Legal Weed for PA + the USA 🇺🇸,1859,1339,6914,139
johnfetterman,Send me to D.C. + I will stand with @CoryBooker to protect women's reproductive freedomHelp me be that 51st vote to Codify Roe v. Wade,1728,868,5454,49
